Time(ns),Utilization(%)
14424075,89.66
14424929,89.46
14445352,89.58
14446306,89.50
14465402,89.61
14466287,89.41
14486136,89.51
14509361,89.53
14530991,89.53
14555194,89.56
14578828,89.58
14579714,89.51
14580488,89.42
14604082,89.44
14627792,89.46
14654929,89.52
14678636,89.57
14703534,89.59
14728586,89.61
14729486,89.40
14750420,89.49
14771586,89.57
14791550,89.64
14792404,89.52
14817004,89.54
14839598,89.57
14860138,89.62
14880840,89.64
14902024,89.67
14902854,89.45
14903623,89.33
14904327,89.28
14928958,89.46
14950861,89.53
14975246,89.55
14976060,89.33
14976797,89.12
15001159,89.14
15022193,89.33
15023044,89.14
15043800,89.32
15064190,89.43
15065064,89.39
15088985,89.42
15110748,89.42
15134553,89.44
15135573,89.20
15155842,89.42
15156638,89.23
15178840,89.34
15199222,89.43
15220402,89.50
15221285,89.43
15245692,89.46
15267302,89.48
15287892,89.52
15313117,89.53
15340075,89.54
15361971,89.56
15386450,89.57
15412473,89.59
15413468,89.42
15435317,89.50
15459905,89.52
15481169,89.55
15501488,89.64
15502356,89.58
15526889,89.59
15548651,89.62
15549543,89.53
15573868,89.55
15574699,89.53
15595812,89.55
15617307,89.58
15642933,89.59
15670286,89.65
15692211,89.66
15717548,89.68
15718386,89.65
15745176,89.66
15746095,89.57
15747039,89.56
15747783,89.43
15770374,89.50
15771560,89.40
15796363,89.42
15818821,89.51
15842467,89.58
15868334,89.59
15869233,89.57
15894846,89.60
15922058,89.62
15948269,89.63
15949193,89.48
15970986,89.64
15996012,89.65
16021722,89.68
16022796,89.48
16047547,89.53
16069547,89.61
16090741,89.69
16115917,89.70
16116857,89.63
16140631,89.64
16168837,89.67
16169785,89.55
16170529,89.52
16194264,89.56
16220099,89.59
16246186,89.60
16247134,89.58
16247899,89.52
16270709,89.59
16292009,89.67
16292896,89.63
16316561,89.63
16338709,89.71
16373393,89.75
16402042,89.77
16428595,89.79
16452554,89.85
16478534,89.88
16504621,89.90
16505558,89.85
16529293,89.86
16530272,89.73
16530994,89.63
16554638,89.74
16578475,89.83
16605172,89.84
16631524,89.85
16659809,89.92
16687694,89.94
16712170,89.97
16738568,89.98
16739517,89.87
16763689,89.91
16790274,89.92
16817720,89.94
16818629,89.76
16842923,89.79
16868124,89.85
16894783,89.87
16922847,89.88
16947221,89.88
16975482,89.90
17003598,89.92
