Time(ns),Utilization(%)
8038323,94.27
8049495,94.36
8166762,94.38
8183210,94.40
8202814,94.41
8203748,94.13
8207349,94.21
8221951,94.23
8233417,94.53
8234184,94.38
8237720,94.41
8238595,94.15
8249449,94.40
8261021,94.48
8276040,94.50
8287768,94.57
8288555,94.25
8299942,94.43
8300865,94.18
8301657,94.04
8302446,93.97
8306378,94.09
8316876,94.23
8328212,94.37
8343022,94.38
8354532,94.38
8355390,94.20
8356207,94.12
8371904,94.14
8386846,94.15
8387828,93.83
8388704,93.74
8389422,93.70
8400433,93.85
8411401,94.15
8412182,93.94
8413018,93.59
8413816,93.61
8414598,93.34
8415307,93.00
8416067,92.97
8427485,93.09
8442627,93.11
8446555,93.18
8457211,93.18
8458018,93.05
8469533,93.19
8470327,92.92
8471163,92.86
8471855,92.51
8472581,92.25
8477818,92.41
8489205,92.73
8490055,92.65
8490821,92.65
8501769,92.99
8506498,93.13
8507220,92.79
8517564,92.80
8518397,92.53
8529991,92.66
8537563,92.83
8538433,92.72
8549538,92.86
8564426,92.89
8565486,92.89
8566200,92.74
8581123,92.77
8592701,93.04
8596368,93.06
8611139,93.08
8611984,93.06
8627709,93.08
8628749,92.79
8629571,92.71
8645627,92.74
8659479,92.75
8660333,92.71
8661051,92.50
8677804,92.52
8681268,92.57
8692818,92.76
8693651,92.71
8694343,92.52
8705367,92.76
8719783,92.78
8720552,92.74
8735909,92.76
8748194,92.89
8763563,92.91
8778732,92.94
8790554,93.16
8807315,93.18
8808122,92.90
8808851,92.56
8809566,92.56
8820052,92.61
8832911,92.65
8843000,92.96
8857841,92.98
8871400,93.01
8883009,93.23
8897996,93.25
8913609,93.27
8918502,93.37
8930770,93.44
8947807,93.46
8963371,93.48
8974039,93.50
8986170,93.61
8991850,93.74
8992604,93.56
9007248,93.57
9008193,93.54
9023318,93.56
9024211,93.48
9024961,93.22
9029766,93.40
9042170,93.56
9054693,93.84
9058122,93.85
9073452,93.87
9087072,94.03
9088144,94.04
9101640,94.04
9116983,94.05
9126228,94.22
9137935,94.34
9138831,94.03
9155074,94.05
9161998,94.24
9177494,94.25
9195738,94.26
9196536,94.15
9197320,94.06
9198028,93.87
9209397,94.09
9221952,94.15
9237360,94.18
9238262,94.09
9247529,94.23
9263350,94.25
9276995,94.32
9277751,94.29
9293677,94.31
9294524,94.30
9310842,94.31
9325922,94.32
9342250,94.34
9358729,94.35
9376480,94.36
9377303,94.35
9378046,94.12
9394166,94.14
9395017,93.86
9409050,94.15
9409935,93.93
9423219,93.97
9438977,93.99
9451880,94.18
9469314,94.19
9485541,94.20
9486577,93.95
9499279,94.13
9500178,93.87
9512808,94.04
9513715,93.96
9518266,93.97
9530358,94.14
9543271,94.21
9559540,94.22
9575895,94.24
9592248,94.25
9593356,94.29
9594128,94.15
9607099,94.29
9623639,94.31
9627373,94.34
9628435,94.04
9642241,94.12
9655822,94.28
9664829,94.41
9681335,94.42
9682135,94.21
9682893,94.09
9699032,94.09
9700040,93.90
9704439,94.15
9717728,94.24
9718534,94.11
9731575,94.27
9732348,94.06
9733134,93.80
9733834,93.70
9734593,93.64
9741922,93.89
9742687,93.58
9755358,93.73
9768377,93.92
9784416,93.94
9785206,93.92
9802151,93.93
9820165,93.94
9823425,93.96
9840127,93.98
9857008,93.99
9875377,94.01
9891727,94.01
9904869,94.11
9921685,94.12
9934874,94.25
9935729,94.11
9948998,94.21
9967433,94.22
9968306,94.21
9969001,93.99
9969778,93.87
9987038,93.88
10004438,93.90
10015604,94.10
10032010,94.12
10032918,94.08
10049533,94.09
10054168,94.18
10071005,94.19
10072022,94.03
10089710,94.04
10108078,94.05
10108930,93.88
10126046,93.89
10126914,93.72
10144557,93.73
10161671,93.74
10162707,93.64
10163694,93.53
10178694,93.58
10179539,93.52
10197401,93.59
10213327,93.61
10214194,93.56
10214957,93.35
10228279,93.55
10229078,93.53
10246166,93.55
10247117,93.24
10257852,93.49
10258695,93.22
10271460,93.43
10288580,93.51
10289481,93.28
10294860,93.37
10312245,93.39
10327858,93.42
10331143,93.46
10332138,93.15
10332969,93.03
10346728,93.14
10360951,93.30
10364447,93.32
10365184,93.09
10380957,93.10
10394698,93.28
10395522,93.02
10400580,93.11
10417553,93.13
10436712,93.15
10437594,92.91
10441128,92.93
10454701,93.17
10468526,93.37
10469469,93.23
10472643,93.23
10486387,93.35
10503994,93.37
10521809,93.39
10535626,93.60
10536465,93.31
10537454,93.26
10551078,93.52
10555085,93.60
10572345,93.61
10589288,93.66
10590185,93.42
10590939,93.12
10591669,93.00
10600546,93.20
10613445,93.33
10627919,93.38
10628757,93.12
10634029,93.22
10647809,93.31
10662584,93.38
10663639,93.25
10666797,93.25
10667566,93.22
10668333,92.97
10682169,93.12
10683111,92.95
10683814,92.89
10698466,93.08
10703621,93.15
10720678,93.17
10721552,92.86
10739079,92.88
10753090,93.10
10768299,93.12
10786204,93.14
10787024,92.87
10792824,92.94
10810505,92.96
10826459,93.01
10827363,92.81
10828119,92.66
10831511,92.69
10845322,92.88
10858844,93.07
10859849,92.78
10883351,92.95
10898017,93.17
10898868,92.88
10914398,93.03
10919174,93.08
10934065,93.12
10934911,92.94
