Time(ns),Utilization(%)
3519469,46.97
3524082,47.03
3528703,47.06
3533406,47.09
3534338,47.06
3535197,46.95
3539815,47.07
3544343,47.10
3545340,46.99
3550528,47.10
3555621,47.16
3561347,47.28
3562207,47.06
3562960,47.05
3567636,47.17
3568654,46.95
3573197,47.07
3577999,47.18
3582730,47.30
3583686,47.28
3584479,47.07
3585362,47.05
3590002,47.17
3596058,47.23
3600731,47.28
3605541,47.30
3606455,47.08
3612812,47.14
3617642,47.25
3622489,47.31
3627270,47.42
3627992,47.21
3628625,47.18
3629244,47.07
3629882,46.86
3634375,46.86
3638752,46.87
3643441,46.88
3647764,46.89
3652834,47.01
3657544,47.12
3658618,47.02
3663454,47.13
3668241,47.24
3674114,47.35
3678800,47.46
3683552,47.58
3688389,47.69
3689184,47.47
3693340,47.48
3698005,47.59
3702726,47.70
3703569,47.49
3708427,47.50
3716671,47.61
3721537,47.72
3726165,47.83
3727026,47.81
3727784,47.78
3732439,47.89
3737044,48.00
3741705,48.02
3746548,48.13
3752691,48.24
3757473,48.35
3762008,48.35
3769842,48.36
3774580,48.47
3779391,48.52
3780313,48.31
3780999,48.11
3781954,47.90
3786624,48.01
3791504,48.06
3796266,48.17
3800915,48.20
3801737,47.99
3802595,47.99
3803363,47.79
3808163,47.89
3809167,47.69
3809917,47.48
3810816,47.38
3811757,47.18
3816345,47.21
3817195,47.10
3821884,47.21
3822689,47.16
3827397,47.27
3832058,47.28
3839390,47.39
3844148,47.49
3848655,47.60
3849512,47.40
3854378,47.40
3855339,47.30
3859931,47.35
3864590,47.38
3865443,47.18
3870110,47.28
3874789,47.39
3875654,47.36
3876494,47.26
3881307,47.37
3882338,47.27
3886991,47.28
3891760,47.29
3892571,47.19
3897394,47.19
3902873,47.25
3903595,47.20
3908189,47.30
3912829,47.41
3918934,47.51
3919844,47.31
3924547,47.37
3929172,47.47
3933366,47.48
3934221,47.28
3939064,47.34
3943617,47.44
3948109,47.54
3953206,47.65
3954155,47.55
3959242,47.58
3964019,47.68
3968670,47.78
3969876,47.58
3974556,47.61
