Time(ns),Utilization(%)
8410350,94.22
8413931,94.24
8414665,94.06
8432263,94.07
8433093,94.02
8436925,94.07
8453361,94.08
8469862,94.10
8470576,93.99
8471489,93.87
8487923,93.88
8504612,93.90
8521461,93.91
8530970,94.04
8534731,94.06
8537420,94.10
8554368,94.12
8571364,94.13
8578166,94.25
8578917,93.93
8579622,93.63
8580312,93.39
8586065,93.61
8592880,93.70
8593684,93.50
8594368,93.40
8595065,93.13
8595748,92.81
8604125,93.08
8609812,93.14
8610766,93.10
8621993,93.42
8622758,93.32
8633276,93.51
8634038,93.25
8634725,92.99
8635423,92.77
8644471,92.92
8650829,93.02
8651622,93.01
8655550,93.03
8664486,93.26
8665407,93.17
8677580,93.43
8686644,93.58
8691700,93.65
8707569,93.67
8724710,93.68
8741926,93.70
8754486,93.90
8755321,93.89
8767219,94.08
8767994,93.82
8777022,93.92
8782642,94.00
8795413,94.24
8813715,94.26
8830923,94.28
8848166,94.29
8859177,94.38
8866231,94.46
8882166,94.47
8899115,94.48
8900081,94.48
8900794,94.38
8917964,94.40
8918791,94.14
8919497,93.99
8925399,94.08
8933818,94.14
8941406,94.30
8948648,94.36
8960752,94.54
8977492,94.55
8978489,94.23
8979186,94.13
8986982,94.43
9004048,94.44
9005047,94.21
9010160,94.33
9013982,94.36
9031425,94.38
9049407,94.39
9068206,94.41
9085940,94.41
9086726,94.34
9091613,94.38
9092502,94.29
9109455,94.31
9127288,94.32
9144544,94.33
9149651,94.43
9155189,94.48
9158560,94.49
9177282,94.51
9178174,94.38
9195667,94.39
9196677,94.30
9214541,94.30
9215318,94.30
9232902,94.32
9250496,94.33
9268273,94.35
9288713,94.36
9289525,94.19
9293573,94.21
9299823,94.38
9319085,94.39
9325445,94.48
9342885,94.49
9343626,94.33
9361795,94.34
9369579,94.46
9387161,94.48
9388218,94.32
9392500,94.33
9402442,94.50
9403262,94.21
9411078,94.45
9411998,94.23
9431366,94.25
9432206,93.94
9436336,93.94
9446404,94.20
9463748,94.21
9464562,93.96
9469485,93.99
9479389,94.13
9486378,94.25
9494913,94.33
9495911,94.32
9508128,94.55
9525445,94.57
9535721,94.65
9542324,94.69
9543042,94.52
9543931,94.44
9555076,94.60
9569794,94.80
9570557,94.71
9571297,94.66
9589161,94.67
9592778,94.68
9593669,94.50
9600877,94.68
9619029,94.69
9637953,94.70
9638816,94.45
9651759,94.67
9652576,94.43
9653244,94.30
9657610,94.32
9658458,94.06
9659190,94.02
9664579,94.18
9672922,94.31
9683512,94.44
9684236,94.31
9703110,94.31
9721082,94.33
9724505,94.33
9742208,94.35
9760203,94.36
9761018,94.28
9773826,94.39
9791667,94.40
9792571,94.27
9793384,94.19
9794239,93.91
9798957,93.99
9802816,94.02
9803752,94.00
9804513,93.94
9811565,94.09
9832248,94.10
9837959,94.17
9855608,94.18
9861478,94.24
9878989,94.25
9886098,94.29
9903948,94.30
9910643,94.38
9917187,94.44
9918025,94.28
9918709,94.09
9924396,94.24
9925289,94.07
9932784,94.13
9940771,94.18
9950664,94.29
9951440,94.10
9958476,94.24
9975683,94.25
9976491,94.12
9980824,94.14
9985102,94.16
10003280,94.18
10004245,94.17
10015943,94.33
10024758,94.41
10025550,94.15
10034570,94.41
10044584,94.55
10045373,94.29
10062654,94.31
10082349,94.32
10093059,94.53
10103205,94.62
10111314,94.68
10121576,94.83
10139078,94.84
10157703,94.86
10176522,94.87
10184263,94.91
10204036,94.92
10214898,94.97
10235169,94.99
10254543,95.00
10255411,94.87
10265649,94.94
10271204,94.96
10272242,94.94
10273026,94.91
10273741,94.74
10286790,94.82
10295680,94.87
10314671,94.89
10334167,94.90
10335100,94.80
10344844,94.87
10355981,94.97
10362477,95.01
10363431,94.83
10383013,94.84
10383976,94.72
10384818,94.51
10389642,94.60
10397844,94.69
10409344,94.77
10422054,95.01
10423015,94.88
10441443,94.89
10460921,94.90
10461817,94.71
10466160,94.78
10485466,94.79
10486330,94.52
10487057,94.47
10487779,94.43
10490873,94.44
10502743,94.57
10515266,94.76
10522571,94.85
10541414,94.86
10544635,94.87
10549946,94.92
10551044,94.75
10554087,94.75
10564213,94.87
10573400,94.93
10574201,94.70
10578125,94.74
10591995,94.91
10595375,94.93
10596400,94.75
10617135,94.77
10622676,94.79
10630338,94.90
10631363,94.85
10632141,94.59
10637838,94.64
10650861,94.73
10651748,94.53
10660376,94.62
10680365,94.64
10693852,94.87
10702254,95.01
10703272,94.94
10722683,94.95
10738405,94.98
10759696,94.99
10776056,95.10
10779335,95.10
10791171,95.27
10794890,95.28
