Time(ns),Utilization(%)
8152139,97.21
8168206,97.21
8180132,97.31
8192194,97.36
8205073,97.48
8222630,97.49
8235523,97.53
8251512,97.54
8267592,97.54
8284126,97.55
8300999,97.56
8301874,97.27
8319718,97.28
8320631,97.16
8321348,97.00
8338190,97.01
8339125,96.90
8352577,97.07
8353496,96.70
8367075,96.84
8379930,97.06
8396096,97.07
8396895,96.76
8397567,96.46
8411090,96.61
8411939,96.54
8424526,96.83
8441097,96.84
8454175,96.90
8454955,96.71
8455659,96.71
8466533,96.72
8479065,96.77
8491720,96.81
8504273,97.11
8505288,96.90
8506004,96.62
8518511,96.79
8535193,96.80
8553279,96.81
8566479,96.90
8579085,97.02
8591803,97.12
8604488,97.21
8605345,96.89
8621854,97.14
8622853,97.01
8636499,97.07
8649261,97.19
8662518,97.44
8663269,97.33
8675815,97.48
8676583,97.17
8677259,97.01
8693999,97.02
8694772,96.90
8708369,97.00
8722167,97.13
8733408,97.15
8747671,97.30
8748500,97.01
8761374,97.05
8778142,97.06
8778932,96.95
8779805,96.59
8793720,96.75
8806496,97.09
8807515,96.79
8820648,96.92
8833351,97.20
8834133,96.91
8847456,97.06
8848375,96.82
8864946,96.83
8865723,96.83
8878643,96.89
8895143,96.90
8913881,96.91
8914734,96.67
8928535,96.80
8945298,96.81
8958897,96.88
8975909,96.89
8989598,97.03
9006770,97.03
9024206,97.04
9025001,96.99
9039057,97.01
9050014,97.06
9050831,96.69
9051559,96.47
9064629,96.72
9083171,96.73
9100541,96.74
9118472,96.75
9131476,96.77
9144531,96.89
9157805,96.96
9170819,97.14
9188432,97.15
9205982,97.15
9206979,97.04
9224362,97.05
9243289,97.05
9260340,97.06
9277939,97.06
9295839,97.07
9296767,96.77
9297572,96.56
9311698,96.76
9326037,96.79
9339869,96.88
9354151,96.90
9368839,97.15
9369714,97.02
9388000,97.03
9388831,96.85
9389540,96.80
9390275,96.79
9404156,96.92
9420025,97.06
9434660,97.08
9452444,97.08
9466574,97.20
9467365,97.04
9485150,97.05
9503214,97.05
9504048,96.91
9522508,96.92
9541967,96.92
9557901,97.05
9573434,97.11
9591350,97.12
9610456,97.13
9611403,97.00
9632302,97.01
9654664,97.02
9672045,97.09
9672862,96.96
9673584,96.81
9692045,96.82
9708839,96.83
9709495,96.51
9723185,96.79
9740318,96.80
9754060,96.89
9754611,96.58
9770765,96.59
9784678,96.65
9798188,96.80
9798667,96.57
9812401,96.65
9826074,96.79
9839752,96.89
9840302,96.64
9852861,96.65
9865998,96.95
9879667,96.98
9892990,97.15
9905268,97.18
9905900,97.14
9906411,97.09
9924606,97.10
9925478,96.87
9944189,96.95
9964309,96.96
9983844,96.97
10002658,96.98
10018661,97.06
10034145,97.21
10052910,97.21
10053812,96.87
10069196,96.98
10084232,97.15
10098788,97.20
10119030,97.20
10138195,97.21
10157170,97.21
10176178,97.22
10177120,96.91
10177885,96.60
10196794,96.61
10211949,96.66
10212943,96.63
10228775,96.64
10244217,96.82
10260317,97.10
10274955,97.10
10292996,97.11
10313100,97.12
10332117,97.12
10351376,97.13
10352336,97.06
10367274,97.12
10368109,96.83
10383676,97.10
10402259,97.11
10421654,97.11
10440869,97.12
10461504,97.13
10480556,97.13
10499429,97.14
10500233,96.94
10516107,96.96
10535102,96.97
10554760,96.98
10555576,96.69
10571294,96.93
10586608,97.01
10601991,97.16
10623526,97.17
10646290,97.17
10666147,97.18
10683556,97.24
10703381,97.24
10719308,97.30
10738931,97.30
10740017,97.27
10759472,97.28
10779471,97.29
10800616,97.29
10820720,97.30
10840722,97.31
10860279,97.31
10880270,97.32
10900587,97.32
10920623,97.32
10921503,97.12
10941553,97.13
10963314,97.13
10980777,97.16
10997834,97.17
11017993,97.18
11034646,97.21
11055079,97.21
11076474,97.22
11093918,97.23
11110492,97.29
11127041,97.49
11147320,97.49
11169338,97.50
11170396,97.37
11187881,97.48
11204413,97.57
11225462,97.57
11246396,97.58
11268271,97.58
11285956,97.60
11286931,97.29
