Time(ns),Utilization(%)
4233716,33.18
4238470,33.20
4243156,33.22
4244041,33.13
4248944,33.13
4257022,33.21
4263065,33.22
4263844,33.12
4264533,32.94
4269343,32.97
4274008,33.00
4279891,33.01
4284691,33.05
4285802,32.86
4290484,32.97
4295167,33.00
4296073,32.82
4296921,32.64
4301503,32.69
4306103,32.70
4310699,32.75
4315255,32.78
4320023,32.85
4324665,32.90
4329758,32.91
4334425,32.95
4339164,32.96
4345438,33.00
4349921,33.00
4356152,33.08
4356901,32.90
4361596,33.01
4366302,33.12
4370976,33.16
4375677,33.21
4376619,33.21
4377454,33.16
4378361,32.98
4382945,33.00
4387546,33.01
4392290,33.13
4397042,33.18
4401595,33.28
4406239,33.37
4411467,33.41
4424966,33.43
4431613,33.44
4432408,33.41
4437185,33.42
4441886,33.43
4442779,33.39
4443736,33.30
4448461,33.32
4453259,33.35
4458394,33.38
4463121,33.39
4467871,33.41
4472704,33.47
4477575,33.48
4483427,33.51
4488206,33.60
4493278,33.68
4498201,33.71
4499165,33.54
4503920,33.62
4504807,33.54
4505654,33.45
4511482,33.54
4512443,33.45
4516997,33.50
4517924,33.33
4522735,33.36
4527523,33.41
4532651,33.45
4533476,33.28
4534132,33.11
4538976,33.14
4539743,33.10
4544346,33.17
4548914,33.26
4553616,33.27
4554303,33.10
4555162,33.10
4559427,33.10
4564256,33.11
4569263,33.12
4575153,33.20
4576019,33.03
4576701,32.86
4581422,32.91
4586319,33.02
4592292,33.12
4597097,33.14
4602159,33.17
4606776,33.19
4611383,33.21
4612304,33.04
4617034,33.10
4618173,33.01
4623016,33.03
4627833,33.05
4632797,33.11
4633760,33.03
4638476,33.07
4639313,32.90
4640022,32.81
4644662,32.90
4645358,32.81
4649969,32.83
4654627,32.86
4659080,32.86
4664011,32.90
4664927,32.73
4670910,32.75
4675771,32.86
4676618,32.77
4677709,32.60
4682482,32.65
4687318,32.75
4688410,32.58
4692997,32.61
4697798,32.68
4698669,32.52
4703382,32.56
4704361,32.39
4708973,32.49
4709801,32.49
4714473,32.50
4718988,32.59
4723697,32.67
4724773,32.50
4729376,32.54
4734288,32.60
4738880,32.62
4743551,32.68
4749679,32.71
4754543,32.74
4759251,32.79
4760057,32.75
4764840,32.75
4771034,32.76
4772031,32.59
4772720,32.43
4777536,32.49
4782413,32.60
4787100,32.65
4791861,32.72
4796285,32.73
4801014,32.76
4805854,32.77
4810558,32.83
4815113,32.93
4819804,32.98
4820904,32.90
4826769,32.96
4831463,32.99
4836755,33.03
4841384,33.07
4845996,33.11
4847093,32.94
4848022,32.78
4852544,32.82
4857517,32.83
4864840,32.84
4869641,32.85
4874367,32.90
4875299,32.82
4879934,32.87
4880808,32.79
4881485,32.75
4882223,32.74
4886822,32.77
4891608,32.81
4895959,32.82
4900692,32.88
4906734,32.90
4907492,32.82
4912348,32.85
4916943,32.91
4917909,32.83
4922454,32.87
4926916,32.90
4931754,32.93
4936922,32.95
4941976,33.01
4947182,33.12
4948027,33.04
4952742,33.13
4957362,33.17
4961850,33.19
4962702,33.11
4963502,33.03
4968181,33.12
4972921,33.23
4973901,33.07
4978584,33.15
4984615,33.19
4989268,33.21
4990023,33.05
4994676,33.15
4999364,33.16
5004221,33.20
5004992,33.05
5009599,33.07
5014298,33.11
5018871,33.13
5019778,32.97
5024513,32.97
