Time(ns),Utilization(%)
3592281,94.53
3593060,94.49
3593772,94.32
3594443,94.20
3606020,94.23
3606919,93.63
3607624,93.57
3615241,94.12
3627343,94.15
3639373,94.19
3651749,94.22
3652521,93.79
3659296,94.04
3660086,93.61
3665519,93.92
3677412,93.93
3678293,93.37
3685792,93.89
3690109,93.98
3702696,94.00
3715012,94.02
3722518,94.24
3734843,94.27
3735719,94.03
3748344,94.04
3762219,94.07
3774582,94.10
3775462,93.88
3778817,93.89
3783029,93.97
3795494,94.00
3808341,94.02
3809231,93.86
3814199,93.99
3814969,93.52
3827042,93.56
3831612,93.62
3836894,94.04
3837733,93.50
3838515,93.07
3844683,93.22
3856545,93.26
3861297,93.34
3864592,93.34
3870095,93.47
3882308,93.51
3888544,93.72
3889365,93.59
3896797,93.84
3909280,93.88
3916080,94.07
3916942,93.62
3920888,93.71
3927694,93.84
3935448,94.00
3943565,94.24
3956496,94.26
3961726,94.35
3962439,94.09
3974647,94.11
3980134,94.26
3992227,94.28
4004962,94.30
4006200,93.99
4007001,93.69
4019927,93.71
4033751,93.74
4046688,93.78
4062092,93.79
4074926,93.82
4075724,93.63
4076472,93.39
4077169,93.07
4089980,93.10
4103018,93.13
4104070,93.12
4108639,93.25
4109422,93.17
4122277,93.21
4123104,93.06
4128662,93.36
4132823,93.45
4133817,93.07
4147312,93.11
4154600,93.22
4161056,93.38
4166038,93.48
4166835,93.09
4171346,93.40
4177314,93.64
4183842,93.82
4196864,93.85
4209494,93.87
4216171,94.03
4216995,94.01
4217820,93.98
4218557,93.53
4231259,93.56
4236341,93.60
4237134,93.17
4241167,93.23
4247773,93.58
4254505,93.77
4261437,94.07
4267072,94.23
4273931,94.48
4286203,94.51
4292737,94.74
4305268,94.75
4318846,94.77
4319881,94.56
4320640,94.13
4327203,94.54
4340900,94.57
4354146,94.59
4354951,94.10
4367955,94.13
4371262,94.15
4379601,94.44
4392376,94.46
4405491,94.47
4418242,94.49
4432768,94.51
4437850,94.60
4438689,94.56
4451423,94.57
4464546,94.59
4471841,94.73
4484517,94.75
4492250,94.93
4505048,94.96
4513150,95.18
4527680,95.19
4528628,95.19
4542423,95.21
4543286,95.12
4548283,95.19
4560796,95.20
4574253,95.21
4581777,95.36
4595033,95.37
4608392,95.38
4613813,95.49
4661125,95.50
4674783,95.51
4688404,95.52
4689354,95.25
4702988,95.27
4708262,95.52
4709113,95.19
4716535,95.38
4729541,95.40
4743201,95.40
4757216,95.42
4772308,95.44
4785771,95.46
4799035,95.47
4799873,95.23
4805508,95.36
4819004,95.38
4824004,95.49
4836947,95.51
4837787,95.29
4851465,95.30
4852261,95.16
4866902,95.18
4871229,95.23
4875954,95.29
4889167,95.31
4890096,95.26
4890785,95.13
4891562,95.01
4892418,94.53
4899743,94.96
4905487,95.11
4912263,95.25
4920628,95.44
4927662,95.58
4928459,95.47
4941836,95.48
4942659,95.14
4947775,95.20
4955241,95.41
4970961,95.43
4971845,95.10
4985813,95.11
4999834,95.14
5008992,95.47
5009825,95.39
5023526,95.41
5027540,95.48
5028324,95.48
5041646,95.50
5042579,95.23
5043418,94.80
5044132,94.62
5051174,95.02
5052298,94.76
5058665,94.91
5072352,94.92
5078767,95.03
5079547,95.02
5080344,94.92
5094278,94.93
5095060,94.81
5099943,94.93
5104863,95.00
5105776,94.98
5118866,95.00
5119733,94.77
5133636,94.78
5134438,94.65
5137515,94.65
5154085,94.67
5168398,94.69
5173576,94.75
5188537,94.76
5189340,94.33
5196973,94.76
5197791,94.40
5201636,94.42
5209836,94.68
5224334,94.70
5225240,94.24
5230403,94.30
5239726,94.71
5240529,94.36
5249252,94.68
5252488,94.70
5253443,94.38
5258804,94.65
5259633,94.60
5264899,94.67
5279353,94.69
5295761,94.71
5302493,94.82
5305947,94.83
5313624,95.08
5316743,95.08
5330915,95.09
5334389,95.11
5335331,95.10
5340061,95.15
5340950,94.89
5344621,94.91
5345539,94.47
5352068,94.62
5356146,94.66
5366034,94.99
5382459,95.01
5397142,95.03
5398045,94.58
5406502,94.72
5407258,94.58
5414873,94.74
5415655,94.41
5419557,94.45
5420408,94.26
5428923,94.46
5438602,94.70
5447897,94.93
5455688,95.10
5469961,95.11
5484464,95.12
5485365,95.11
5486124,94.79
5501767,94.81
5506578,94.94
5507441,94.65
5513090,94.75
5514124,94.64
5522399,94.88
5531954,95.13
5538176,95.19
5539086,94.92
5546741,95.07
5550466,95.09
5551373,94.67
5552147,94.57
5553110,94.24
5553861,93.88
5559864,94.10
5566567,94.39
5580857,94.41
5581782,94.34
5590611,94.67
5594534,94.74
5598170,94.77
5609735,95.01
5610698,94.88
5624952,94.90
5639476,94.91
5653672,94.93
5654506,94.89
5668831,94.90
5683522,94.92
5698539,94.94
5699388,94.80
5700159,94.40
5703272,94.40
5710159,94.77
5725871,94.79
5740858,94.80
5744777,94.86
5759479,94.88
5774124,94.89
5774951,94.50
5776016,94.51
5776765,94.15
5777503,94.11
5781100,94.17
5786368,94.50
5796422,94.67
5800503,94.70
5801357,94.59
5811158,94.73
5880292,94.75
5881092,94.45
5889871,94.61
5890777,94.35
5896191,94.44
5911714,94.46
5918404,94.69
5932903,94.70
5947761,94.72
5948575,94.32
5949570,94.05
5950420,93.87
5955822,93.95
5959516,93.99
5960290,93.67
5966750,93.88
5975943,94.25
5991958,94.27
6007430,94.29
6011596,94.34
6016865,94.42
6017688,94.01
6018401,93.96
6026569,94.12
6034873,94.51
6045064,94.79
6045879,94.67
6049593,94.69
6050410,94.61
6064868,94.61
6083879,94.63
6098496,94.64
6114135,94.65
6114961,94.56
6115647,94.18
6116381,94.12
6126439,94.46
6140952,94.48
6141685,94.10
6145703,94.18
6158662,94.41
6159537,94.35
6160268,94.28
6161007,94.27
6161742,94.09
6162462,93.98
6163189,93.69
6169105,93.85
6183474,93.87
6197933,93.89
6213167,93.92
6213861,93.52
6218181,93.54
6228655,93.72
6229605,93.32
6238060,93.67
6243089,93.75
6257318,93.78
6261542,93.84
6262265,93.82
6268525,93.94
6279132,94.17
6279909,94.14
6280655,93.90
6295191,93.92
6296150,93.91
6310940,93.93
6320497,94.11
6334825,94.12
6343505,94.25
6344298,93.87
6354432,94.15
6355322,93.88
6360266,94.05
6361026,93.71
6367282,94.01
6373101,94.11
6387270,94.14
6402286,94.16
6417184,94.17
6418007,93.82
6428383,94.05
6432798,94.14
6436469,94.16
6437304,93.96
6452787,93.98
6467943,94.00
6483330,94.02
6498364,94.04
6513600,94.06
6517032,94.07
6532237,94.09
6547321,94.11
6563623,94.13
6578807,94.15
6584231,94.32
6591763,94.47
6606568,94.49
6607356,94.17
6617752,94.52
6623498,94.59
6631367,94.70
6632177,94.52
6636147,94.55
6651228,94.57
6655070,94.58
6655869,94.44
6656562,94.07
6663907,94.19
6673987,94.34
6678262,94.36
6689469,94.57
6690224,94.27
6705259,94.30
6710527,94.42
6711361,94.12
6712116,93.74
6720132,93.91
6725402,93.97
6733401,94.14
6743618,94.26
6759062,94.27
6769362,94.44
6773742,94.51
6784446,94.66
6790693,94.70
6799908,94.84
6803085,94.84
6818036,94.86
6818803,94.57
6834665,94.59
6850408,94.61
6862181,94.82
6877386,94.83
6878213,94.82
6879120,94.74
6879829,94.52
6884757,94.62
6889941,94.66
6916930,94.68
6933001,94.70
6948728,94.71
6964329,94.73
6975311,94.89
6981596,94.97
6985190,94.98
6985920,94.94
6991801,95.00
6997659,95.05
6998408,94.96
6999147,94.79
7005873,94.90
7022137,94.91
7029111,95.00
7035152,95.05
7046039,95.17
7062235,95.18
7069076,95.22
7079114,95.36
7094921,95.37
7111104,95.39
7127318,95.39
7128256,95.11
7146068,95.13
7146942,95.01
7147704,94.86
7176128,94.87
7176986,94.77
7185024,94.93
7185966,94.57
7191507,94.71
7200916,94.93
7216416,94.94
7217175,94.63
7217910,94.34
7226963,94.48
7227711,94.42
7237275,94.70
7252692,94.72
7257219,94.78
7257954,94.59
7258704,94.59
7262374,94.60
7269246,94.65
7273337,94.69
7284538,94.98
7285427,94.78
7286146,94.50
7296245,94.67
7311479,94.68
7327391,94.70
7335781,94.79
7342891,94.91
7349556,95.01
7355745,95.09
7356539,94.78
7365362,95.03
7366303,94.90
7372192,94.96
7382518,95.08
7393375,95.32
7394115,95.21
7405518,95.36
7406338,95.06
7407009,94.90
7422647,94.92
7423428,94.80
7430536,94.90
7441983,95.03
7446248,95.04
7456795,95.19
7457535,94.91
7460169,94.95
7475477,94.96
